Date,Open,High,Low,Close,Volume
14.08.2016 17:00:00.000 GMT-0400,2185.885,2193.530,2184.843,2189.919,54.07520000000001
15.08.2016 17:00:00.000 GMT-0400,2185.552,2188.623,2177.180,2178.342,3.8453999999999997
16.08.2016 17:00:00.000 GMT-0400,2181.043,2183.116,2167.758,2181.540,3.0769999999999995
17.08.2016 17:00:00.000 GMT-0400,2183.534,2186.957,2178.365,2186.370,41.513600000000004
18.08.2016 17:00:00.000 GMT-0400,2185.171,2185.712,2174.850,2183.519,57.3153
19.08.2016 17:00:00.000 GMT-0400,2183.519,2183.519,2183.519,2183.519,0
20.08.2016 17:00:00.000 GMT-0400,2183.519,2183.519,2183.519,2183.519,0
21.08.2016 17:00:00.000 GMT-0400,2179.236,2186.317,2175.442,2182.726,83.15129999999999
22.08.2016 17:00:00.000 GMT-0400,2183.626,2193.333,2183.250,2186.992,76.84880000000001
23.08.2016 17:00:00.000 GMT-0400,2185.743,2189.233,2170.581,2176.808,102.71369999999999
24.08.2016 17:00:00.000 GMT-0400,2177.483,2179.069,2169.325,2173.591,87.54460000000002
25.08.2016 17:00:00.000 GMT-0400,2175.511,2188.330,2158.823,2169.338,74.2855
26.08.2016 17:00:00.000 GMT-0400,2169.338,2169.338,2169.338,2169.338,0
27.08.2016 17:00:00.000 GMT-0400,2169.338,2169.338,2169.338,2169.338,0
28.08.2016 17:00:00.000 GMT-0400,2168.846,2183.580,2166.084,2180.215,65.6046
29.08.2016 17:00:00.000 GMT-0400,2179.888,2182.132,2169.541,2176.198,84.3062
30.08.2016 17:00:00.000 GMT-0400,2174.992,2176.510,2160.111,2169.195,88.3564
31.08.2016 17:00:00.000 GMT-0400,2174.476,2178.118,2155.799,2169.670,67.7197
01.09.2016 17:00:00.000 GMT-0400,2167.956,2184.813,2165.542,2179.369,86.0432
02.09.2016 17:00:00.000 GMT-0400,2179.369,2179.369,2179.369,2179.369,0
03.09.2016 17:00:00.000 GMT-0400,2179.369,2179.369,2179.369,2179.369,0
04.09.2016 17:00:00.000 GMT-0400,2182.867,2183.235,2176.163,2179.384,44.780699999999996
05.09.2016 17:00:00.000 GMT-0400,2180.464,2186.709,2174.418,2186.319,61.6304
06.09.2016 17:00:00.000 GMT-0400,2185.970,2187.369,2178.270,2185.770,24.059499999999996
07.09.2016 17:00:00.000 GMT-0400,2186.970,2190.040,2176.799,2180.220,24.806900000000002
08.09.2016 17:00:00.000 GMT-0400,2178.040,2178.920,2127.448,2128.369,47.1159
09.09.2016 17:00:00.000 GMT-0400,2128.369,2128.369,2128.369,2128.369,0
10.09.2016 17:00:00.000 GMT-0400,2128.369,2128.369,2128.369,2128.369,0
11.09.2016 17:00:00.000 GMT-0400,2112.729,2163.378,2107.962,2158.920,80.39619999999998
12.09.2016 17:00:00.000 GMT-0400,2150.719,2150.719,2119.118,2127.040,88.28040000000001
13.09.2016 17:00:00.000 GMT-0400,2133.766,2141.325,2119.117,2125.419,75.5085
14.09.2016 17:00:00.000 GMT-0400,2121.452,2151.112,2118.473,2146.390,49.2371
15.09.2016 17:00:00.000 GMT-0400,2141.479,2142.705,2130.350,2137.270,65.73890000000002
16.09.2016 17:00:00.000 GMT-0400,2137.270,2137.270,2137.270,2137.270,0
17.09.2016 17:00:00.000 GMT-0400,2137.270,2137.270,2137.270,2137.270,0
18.09.2016 17:00:00.000 GMT-0400,2146.946,2153.806,2135.148,2138.739,66.1318
19.09.2016 17:00:00.000 GMT-0400,2144.220,2150.834,2138.664,2139.020,48.057500000000005
20.09.2016 17:00:00.000 GMT-0400,2145.519,2164.700,2138.812,2162.720,37.4062
21.09.2016 17:00:00.000 GMT-0400,2161.594,2179.899,2160.090,2175.839,35.695
22.09.2016 17:00:00.000 GMT-0400,2175.106,2176.800,2163.670,2164.799,30.914699999999993
23.09.2016 17:00:00.000 GMT-0400,2164.799,2164.799,2164.799,2164.799,0
24.09.2016 17:00:00.000 GMT-0400,2164.799,2164.799,2164.799,2164.799,0
25.09.2016 17:00:00.000 GMT-0400,2160.800,2162.091,2144.412,2146.299,32.7673
26.09.2016 17:00:00.000 GMT-0400,2159.289,2161.290,2140.470,2160.220,14.139200000000002
27.09.2016 17:00:00.000 GMT-0400,2157.719,2172.289,2151.049,2170.220,16.226599999999998
28.09.2016 17:00:00.000 GMT-0400,2173.170,2173.790,2144.382,2151.549,29.550400000000003
29.09.2016 17:00:00.000 GMT-0400,2147.920,2175.290,2142.892,2167.219,37.1699
30.09.2016 17:00:00.000 GMT-0400,2167.219,2167.219,2167.219,2167.219,0
01.10.2016 17:00:00.000 GMT-0400,2167.219,2167.219,2167.219,2167.219,0
02.10.2016 17:00:00.000 GMT-0400,2167.540,2169.692,2153.219,2160.589,42.46999999999999
03.10.2016 17:00:00.000 GMT-0400,2162.470,2167.025,2143.440,2150.220,46.78539999999999
04.10.2016 17:00:00.000 GMT-0400,2150.310,2164.520,2147.649,2159.059,24.1608
05.10.2016 17:00:00.000 GMT-0400,2158.620,2162.748,2149.669,2160.670,25.465899999999998
06.10.2016 17:00:00.000 GMT-0400,2158.293,2167.655,2144.169,2152.869,46.94140000000001
07.10.2016 17:00:00.000 GMT-0400,2152.869,2152.869,2152.869,2152.869,0
08.10.2016 17:00:00.000 GMT-0400,2152.869,2152.869,2152.869,2152.869,0
09.10.2016 17:00:00.000 GMT-0400,2158.169,2169.920,2155.039,2164.170,16.7246
10.10.2016 17:00:00.000 GMT-0400,2160.719,2162.719,2127.919,2138.020,31.119000000000003
11.10.2016 17:00:00.000 GMT-0400,2141.520,2145.840,2131.770,2138.849,44.9077
12.10.2016 17:00:00.000 GMT-0400,2123.119,2138.390,2113.369,2133.304,42.2285
13.10.2016 17:00:00.000 GMT-0400,2133.640,2149.809,2131.081,2133.520,20.0058
14.10.2016 17:00:00.000 GMT-0400,2133.520,2133.520,2133.520,2133.520,0
15.10.2016 17:00:00.000 GMT-0400,2133.520,2133.520,2133.520,2133.520,0
16.10.2016 17:00:00.000 GMT-0400,2127.019,2136.020,2123.809,2126.559,16.523699999999998
17.10.2016 17:00:00.000 GMT-0400,2136.889,2145.650,2135.095,2138.906,18.2163
18.10.2016 17:00:00.000 GMT-0400,2139.330,2148.220,2132.852,2144.060,35.1411
19.10.2016 17:00:00.000 GMT-0400,2147.238,2147.948,2132.483,2139.920,40.178399999999996
20.10.2016 17:00:00.000 GMT-0400,2136.872,2142.570,2129.454,2140.119,31.091199999999997
21.10.2016 17:00:00.000 GMT-0400,2140.119,2140.119,2140.119,2140.119,0
22.10.2016 17:00:00.000 GMT-0400,2140.119,2140.119,2140.119,2140.119,0
23.10.2016 17:00:00.000 GMT-0400,2143.966,2154.714,2143.706,2149.870,25.112199999999998
24.10.2016 17:00:00.000 GMT-0400,2154.119,2155.450,2141.199,2143.370,8.7658
25.10.2016 17:00:00.000 GMT-0400,2140.070,2145.940,2130.669,2139.439,18.354300000000002
26.10.2016 17:00:00.000 GMT-0400,2136.542,2149.520,2132.375,2133.370,17.1957
27.10.2016 17:00:00.000 GMT-0400,2131.120,2140.940,2118.085,2127.370,19.0146
28.10.2016 17:00:00.000 GMT-0400,2127.370,2127.370,2127.370,2127.370,0
29.10.2016 17:00:00.000 GMT-0400,2127.370,2127.370,2127.370,2127.370,0
30.10.2016 17:00:00.000 GMT-0400,2135.689,2135.870,2125.004,2125.357,15.295
31.10.2016 17:00:00.000 GMT-0400,2133.950,2135.190,2096.950,2111.619,18.681099999999997
01.11.2016 17:00:00.000 GMT-0400,2101.969,2111.589,2093.099,2097.877,38.370200000000004
02.11.2016 17:00:00.000 GMT-0400,2092.889,2103.619,2084.640,2088.628,30.666
03.11.2016 17:00:00.000 GMT-0400,2089.649,2099.140,2084.149,2084.997,16.7016
04.11.2016 17:00:00.000 GMT-0400,2084.997,2084.997,2084.997,2084.997,0
05.11.2016 17:00:00.000 GMT-0400,2084.997,2084.997,2084.997,2084.997,0
06.11.2016 17:00:00.000 GMT-0500,2112.310,2132.390,2110.889,2131.559,13.3271
07.11.2016 17:00:00.000 GMT-0500,2131.310,2147.389,2123.139,2139.889,13.0533
08.11.2016 17:00:00.000 GMT-0500,2054.519,2170.349,2054.219,2163.769,64.983
09.11.2016 17:00:00.000 GMT-0500,2168.519,2184.109,2151.599,2168.599,32.2149
10.11.2016 17:00:00.000 GMT-0500,2171.469,2173.600,2151.903,2163.839,22.9664
11.11.2016 17:00:00.000 GMT-0500,2163.839,2163.839,2163.839,2163.839,0
12.11.2016 17:00:00.000 GMT-0500,2163.839,2163.839,2163.839,2163.839,0
13.11.2016 17:00:00.000 GMT-0500,2176.049,2177.839,2155.752,2163.939,18.089500000000005
14.11.2016 17:00:00.000 GMT-0500,2164.250,2182.570,2162.320,2182.070,0
15.11.2016 17:00:00.000 GMT-0500,2181.350,2183.200,2171.488,2177.155,36.5219
16.11.2016 17:00:00.000 GMT-0500,2177.369,2187.690,2174.200,2186.570,10.142900000000001
17.11.2016 17:00:00.000 GMT-0500,2185.069,2189.685,2178.802,2182.369,23.886200000000002
18.11.2016 17:00:00.000 GMT-0500,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 17:00:00.000 GMT-0500,2182.369,2182.369,2182.369,2182.369,0
20.11.2016 17:00:00.000 GMT-0500,2186.450,2198.699,2181.266,2198.199,14.234700000000002
21.11.2016 17:00:00.000 GMT-0500,2203.189,2204.689,2194.156,2202.619,13.563100000000002
22.11.2016 17:00:00.000 GMT-0500,2203.690,2205.700,2194.449,2203.690,12.5544
23.11.2016 17:00:00.000 GMT-0500,2202.569,2209.200,2201.199,2208.190,5.8362
24.11.2016 17:00:00.000 GMT-0500,2206.690,2212.620,2204.910,2212.620,7.5456
25.11.2016 17:00:00.000 GMT-0500,2212.620,2212.620,2212.620,2212.620,0
26.11.2016 17:00:00.000 GMT-0500,2212.620,2212.620,2212.620,2212.620,0
27.11.2016 17:00:00.000 GMT-0500,2208.827,2211.269,2200.290,2202.133,22.634699999999995
28.11.2016 17:00:00.000 GMT-0500,2201.870,2210.570,2197.699,2205.120,28.7991
29.11.2016 17:00:00.000 GMT-0500,2205.119,2214.869,2199.007,2199.070,19.117299999999993
30.11.2016 17:00:00.000 GMT-0500,2195.869,2203.940,2186.949,2190.619,24.9064
01.12.2016 17:00:00.000 GMT-0500,2190.069,2197.766,2185.189,2192.619,17.9245
02.12.2016 17:00:00.000 GMT-0500,2192.619,2192.619,2192.619,2192.619,0
03.12.2016 17:00:00.000 GMT-0500,2192.619,2192.619,2192.619,2192.619,0
04.12.2016 17:00:00.000 GMT-0500,2184.820,2209.440,2182.949,2204.440,21.0846
05.12.2016 17:00:00.000 GMT-0500,2204.949,2212.737,2201.069,2212.440,27.163300000000007
06.12.2016 17:00:00.000 GMT-0500,2212.097,2241.613,2207.144,2240.049,39.0595
07.12.2016 17:00:00.000 GMT-0500,2238.723,2251.800,2233.461,2246.219,22.944700000000005
08.12.2016 17:00:00.000 GMT-0500,2247.250,2261.070,2245.570,2260.070,0
09.12.2016 17:00:00.000 GMT-0500,2260.070,2260.070,2260.070,2260.070,0
10.12.2016 17:00:00.000 GMT-0500,2260.070,2260.070,2260.070,2260.070,0
11.12.2016 17:00:00.000 GMT-0500,2260.050,2264.669,2252.301,2257.420,25.3646
12.12.2016 17:00:00.000 GMT-0500,2257.369,2277.672,2256.533,2271.000,47.030799999999985
13.12.2016 17:00:00.000 GMT-0500,2271.078,2276.176,2247.320,2253.990,111.3251
14.12.2016 17:00:00.000 GMT-0500,2258.221,2271.990,2251.830,2261.869,120.54359999999998
15.12.2016 17:00:00.000 GMT-0500,2264.049,2268.158,2254.146,2257.750,42.8461
16.12.2016 17:00:00.000 GMT-0500,2257.750,2257.750,2257.750,2257.750,0
17.12.2016 17:00:00.000 GMT-0500,2257.750,2257.750,2257.750,2257.750,0
18.12.2016 17:00:00.000 GMT-0500,2264.169,2267.314,2257.781,2262.670,84.04200000000002
19.12.2016 17:00:00.000 GMT-0500,2264.863,2272.546,2264.004,2270.569,111.8881
20.12.2016 17:00:00.000 GMT-0500,2268.643,2270.659,2263.447,2264.250,47.17609999999999
21.12.2016 17:00:00.000 GMT-0500,2259.799,2264.268,2254.549,2260.040,11.866200000000003
22.12.2016 17:00:00.000 GMT-0500,2263.002,2264.290,2257.289,2261.789,2.7335
23.12.2016 17:00:00.000 GMT-0500,2261.789,2261.789,2261.789,2261.789,0
24.12.2016 17:00:00.000 GMT-0500,2261.789,2261.789,2261.789,2261.789,0
25.12.2016 17:00:00.000 GMT-0500,2261.789,2261.789,2261.789,2261.789,0
26.12.2016 17:00:00.000 GMT-0500,2263.097,2273.104,2261.269,2266.600,1.6899
27.12.2016 17:00:00.000 GMT-0500,2268.357,2270.867,2246.849,2248.100,2.3066
28.12.2016 17:00:00.000 GMT-0500,2249.519,2254.409,2244.258,2248.599,1.1552
29.12.2016 17:00:00.000 GMT-0500,2255.387,2255.387,2232.349,2240.349,22.678399999999996
30.12.2016 17:00:00.000 GMT-0500,2240.349,2240.349,2240.349,2240.349,0
31.12.2016 17:00:00.000 GMT-0500,2240.349,2240.349,2240.349,2240.349,0
01.01.2017 17:00:00.000 GMT-0500,2240.349,2240.349,2240.349,2240.349,0
02.01.2017 17:00:00.000 GMT-0500,2251.849,2263.590,2243.599,2256.589,78.80869999999999
03.01.2017 17:00:00.000 GMT-0500,2258.969,2271.850,2257.839,2269.589,10.9485
04.01.2017 17:00:00.000 GMT-0500,2266.340,2269.879,2258.849,2268.839,12.7113
05.01.2017 17:00:00.000 GMT-0500,2268.199,2281.690,2263.199,2277.370,85.40029999999999
06.01.2017 17:00:00.000 GMT-0500,2277.370,2277.370,2277.370,2277.370,0
07.01.2017 17:00:00.000 GMT-0500,2277.370,2277.370,2277.370,2277.370,0
08.01.2017 17:00:00.000 GMT-0500,2279.840,2280.340,2268.849,2270.100,23.269399999999994
09.01.2017 17:00:00.000 GMT-0500,2267.590,2279.090,2264.839,2269.349,21.6905
10.01.2017 17:00:00.000 GMT-0500,2267.270,2275.590,2260.350,2275.589,27.3352
11.01.2017 17:00:00.000 GMT-0500,2269.969,2272.349,2253.849,2270.099,25.646700000000003
12.01.2017 17:00:00.000 GMT-0500,2271.089,2278.058,2268.100,2274.483,82.20469999999999
13.01.2017 17:00:00.000 GMT-0500,2274.483,2274.483,2274.483,2274.483,0
14.01.2017 17:00:00.000 GMT-0500,2274.483,2274.483,2274.483,2274.483,0
15.01.2017 17:00:00.000 GMT-0500,2271.547,2273.502,2270.005,2271.473,34.8673
16.01.2017 17:00:00.000 GMT-0500,2269.667,2271.945,2262.301,2267.270,112.2265
17.01.2017 17:00:00.000 GMT-0500,2271.629,2272.631,2262.883,2271.789,82.36789999999999
18.01.2017 17:00:00.000 GMT-0500,2271.299,2273.734,2257.697,2264.290,84.00800000000001
19.01.2017 17:00:00.000 GMT-0500,2267.809,2277.295,2264.467,2270.800,67.6415
20.01.2017 17:00:00.000 GMT-0500,2270.800,2270.800,2270.800,2270.800,0
21.01.2017 17:00:00.000 GMT-0500,2270.800,2270.800,2270.800,2270.800,0
22.01.2017 17:00:00.000 GMT-0500,2263.720,2271.573,2256.061,2265.540,68.7769
23.01.2017 17:00:00.000 GMT-0500,2265.790,2284.632,2263.910,2279.800,53.57430000000001
24.01.2017 17:00:00.000 GMT-0500,2281.565,2299.298,2281.524,2299.040,62.482299999999995
25.01.2017 17:00:00.000 GMT-0500,2302.501,2302.672,2293.658,2297.469,79.0641
26.01.2017 17:00:00.000 GMT-0500,2298.220,2300.417,2290.917,2293.970,105.16430000000001
27.01.2017 17:00:00.000 GMT-0500,2293.970,2293.970,2293.970,2293.970,0
28.01.2017 17:00:00.000 GMT-0500,2293.970,2293.970,2293.970,2293.970,0
29.01.2017 17:00:00.000 GMT-0500,2287.109,2289.442,2267.010,2279.348,51.2824
30.01.2017 17:00:00.000 GMT-0500,2274.161,2279.041,2266.336,2278.331,116.958
31.01.2017 17:00:00.000 GMT-0500,2284.601,2288.478,2272.010,2278.349,84.3597
01.02.2017 17:00:00.000 GMT-0500,2269.729,2283.221,2268.523,2279.790,16.0514
02.02.2017 17:00:00.000 GMT-0500,2277.384,2297.790,2277.371,2295.720,35.223000000000006
03.02.2017 17:00:00.000 GMT-0500,2295.720,2295.720,2295.720,2295.720,0
04.02.2017 17:00:00.000 GMT-0500,2295.720,2295.720,2295.720,2295.720,0
05.02.2017 17:00:00.000 GMT-0500,2295.290,2298.040,2287.469,2292.470,76.58619999999999
06.02.2017 17:00:00.000 GMT-0500,2290.539,2299.300,2289.539,2292.219,18.7411
07.02.2017 17:00:00.000 GMT-0500,2294.099,2295.590,2284.849,2293.840,48.4102
08.02.2017 17:00:00.000 GMT-0500,2293.540,2311.290,2292.579,2307.049,21.973300000000002
09.02.2017 17:00:00.000 GMT-0500,2311.750,2318.940,2308.199,2316.199,23.737700000000004
10.02.2017 17:00:00.000 GMT-0500,2316.199,2316.199,2316.199,2316.199,0
11.02.2017 17:00:00.000 GMT-0500,2316.199,2316.199,2316.199,2316.199,0
12.02.2017 17:00:00.000 GMT-0500,2316.549,2331.790,2316.469,2328.549,26.003899999999998
13.02.2017 17:00:00.000 GMT-0500,2326.349,2337.840,2322.090,2337.469,25.554
14.02.2017 17:00:00.000 GMT-0500,2339.150,2351.440,2332.899,2348.870,35.506099999999996
15.02.2017 17:00:00.000 GMT-0500,2349.820,2351.449,2338.439,2347.369,26.4344
16.02.2017 17:00:00.000 GMT-0500,2344.369,2349.869,2337.949,2349.699,55.0946
17.02.2017 17:00:00.000 GMT-0500,2349.699,2349.699,2349.699,2349.699,0
18.02.2017 17:00:00.000 GMT-0500,2349.699,2349.699,2349.699,2349.699,0
19.02.2017 17:00:00.000 GMT-0500,2354.950,2358.070,2350.869,2355.450,26.923000000000002
20.02.2017 17:00:00.000 GMT-0500,2352.219,2366.290,2350.549,2362.969,22.287799999999997
21.02.2017 17:00:00.000 GMT-0500,2363.140,2365.150,2356.750,2361.900,24.583799999999997
22.02.2017 17:00:00.000 GMT-0500,2361.740,2368.990,2354.679,2363.750,22.919100000000004
23.02.2017 17:00:00.000 GMT-0500,2360.750,2366.740,2350.739,2366.419,12.461500000000001
24.02.2017 17:00:00.000 GMT-0500,2366.419,2366.419,2366.419,2366.419,0
25.02.2017 17:00:00.000 GMT-0500,2366.419,2366.419,2366.419,2366.419,0
26.02.2017 17:00:00.000 GMT-0500,2369.099,2371.340,2361.889,2368.849,17.5883
27.02.2017 17:00:00.000 GMT-0500,2366.849,2369.340,2358.349,2363.520,16.887999999999998
28.02.2017 17:00:00.000 GMT-0500,2366.700,2401.005,2366.127,2394.950,38.083200000000005
01.03.2017 17:00:00.000 GMT-0500,2393.201,2394.500,2379.250,2380.499,37.90730000000001
02.03.2017 17:00:00.000 GMT-0500,2376.528,2383.640,2374.399,2381.569,18.724999999999998
03.03.2017 17:00:00.000 GMT-0500,2381.569,2381.569,2381.569,2381.569,0
04.03.2017 17:00:00.000 GMT-0500,2381.569,2381.569,2381.569,2381.569,0
05.03.2017 17:00:00.000 GMT-0500,2374.219,2379.090,2368.039,2375.469,26.7152
06.03.2017 17:00:00.000 GMT-0500,2375.119,2375.189,2364.985,2367.699,30.7931
07.03.2017 17:00:00.000 GMT-0500,2362.935,2373.190,2361.026,2362.939,25.232899999999997
08.03.2017 17:00:00.000 GMT-0500,2363.820,2369.150,2354.069,2364.820,22.2396
09.03.2017 17:00:00.000 GMT-0500,2372.970,2379.650,2362.399,2372.319,25.4817
10.03.2017 17:00:00.000 GMT-0500,2372.319,2372.319,2372.319,2372.319,0
11.03.2017 17:00:00.000 GMT-0500,2372.319,2372.319,2372.319,2372.319,0
12.03.2017 17:00:00.000 GMT-0400,2370.934,2374.450,2367.419,2373.749,20.303800000000003
13.03.2017 17:00:00.000 GMT-0400,2373.749,2373.749,2357.520,2365.019,23.1125
14.03.2017 17:00:00.000 GMT-0400,2369.549,2390.219,2368.539,2384.572,17.105099999999997
15.03.2017 17:00:00.000 GMT-0400,2387.020,2391.399,2376.389,2380.389,14.590600000000002
16.03.2017 17:00:00.000 GMT-0400,2380.320,2385.440,2376.020,2377.439,34.4591
17.03.2017 17:00:00.000 GMT-0400,2377.439,2377.439,2377.439,2377.439,0
18.03.2017 17:00:00.000 GMT-0400,2377.439,2377.439,2377.439,2377.439,0
19.03.2017 17:00:00.000 GMT-0400,2373.550,2379.300,2369.049,2373.049,28.6371
20.03.2017 17:00:00.000 GMT-0400,2377.049,2381.919,2341.771,2343.419,62.931299999999986
21.03.2017 17:00:00.000 GMT-0400,2337.539,2352.040,2335.639,2348.290,56.0057
22.03.2017 17:00:00.000 GMT-0400,2351.239,2359.010,2341.305,2344.749,39.1286
23.03.2017 17:00:00.000 GMT-0400,2349.570,2355.739,2334.830,2344.580,27.489500000000007
24.03.2017 17:00:00.000 GMT-0400,2344.580,2344.580,2344.580,2344.580,0
25.03.2017 17:00:00.000 GMT-0400,2344.580,2344.580,2344.580,2344.580,0
26.03.2017 17:00:00.000 GMT-0400,2330.099,2344.720,2321.108,2340.970,21.419499999999996
27.03.2017 17:00:00.000 GMT-0400,2346.899,2363.880,2336.929,2358.020,5.0199
28.03.2017 17:00:00.000 GMT-0400,2357.369,2362.749,2352.039,2360.249,4.5895
29.03.2017 17:00:00.000 GMT-0400,2362.170,2370.040,2356.790,2368.040,4.2495
30.03.2017 17:00:00.000 GMT-0400,2362.799,2370.550,2360.799,2362.050,3.0096000000000003
31.03.2017 17:00:00.000 GMT-0400,2362.050,2362.050,2362.050,2362.050,0
01.04.2017 17:00:00.000 GMT-0400,2362.050,2362.050,2362.050,2362.050,0
02.04.2017 17:00:00.000 GMT-0400,2363.870,2366.870,2343.749,2358.239,29.7913
03.04.2017 17:00:00.000 GMT-0400,2354.970,2360.570,2348.470,2360.270,94.2894
04.04.2017 17:00:00.000 GMT-0400,2358.270,2378.569,2349.669,2351.870,124.77389999999998
05.04.2017 17:00:00.000 GMT-0400,2344.250,2363.734,2342.569,2357.070,143.2682
06.04.2017 17:00:00.000 GMT-0400,2349.699,2363.500,2348.699,2355.020,144.37050000000002
07.04.2017 17:00:00.000 GMT-0400,2355.020,2355.020,2355.020,2355.020,0
08.04.2017 17:00:00.000 GMT-0400,2355.020,2355.020,2355.020,2355.020,0
09.04.2017 17:00:00.000 GMT-0400,2358.919,2366.050,2350.549,2355.620,69.9402
10.04.2017 17:00:00.000 GMT-0400,2352.940,2356.340,2336.200,2352.819,151.22299999999998
11.04.2017 17:00:00.000 GMT-0400,2352.400,2359.390,2340.650,2344.019,136.60530000000003
12.04.2017 17:00:00.000 GMT-0400,2346.019,2348.389,2328.720,2329.389,37.863
13.04.2017 17:00:00.000 GMT-0400,2329.389,2329.389,2329.389,2329.389,0
14.04.2017 17:00:00.000 GMT-0400,2329.389,2329.389,2329.389,2329.389,0
15.04.2017 17:00:00.000 GMT-0400,2329.389,2329.389,2329.389,2329.389,0
16.04.2017 17:00:00.000 GMT-0400,2328.609,2348.909,2327.390,2348.769,16.5873
17.04.2017 17:00:00.000 GMT-0400,2347.870,2348.869,2333.769,2341.470,82.58340000000003
18.04.2017 17:00:00.000 GMT-0400,2343.469,2352.349,2334.589,2337.220,24.8205
19.04.2017 17:00:00.000 GMT-0400,2338.339,2361.469,2337.839,2355.969,22.977999999999998
20.04.2017 17:00:00.000 GMT-0400,2358.100,2359.349,2344.089,2348.839,20.686500000000002
21.04.2017 17:00:00.000 GMT-0400,2348.839,2348.839,2348.839,2348.839,0
22.04.2017 17:00:00.000 GMT-0400,2348.839,2348.839,2348.839,2348.839,0
23.04.2017 17:00:00.000 GMT-0400,2371.969,2380.020,2369.099,2374.170,22.6961
24.04.2017 17:00:00.000 GMT-0400,2376.569,2392.250,2374.739,2387.989,21.0419
25.04.2017 17:00:00.000 GMT-0400,2389.089,2398.170,2385.349,2387.100,101.0109
26.04.2017 17:00:00.000 GMT-0400,2386.969,2391.650,2381.500,2388.770,93.59290000000001
27.04.2017 17:00:00.000 GMT-0400,2388.140,2392.140,2381.889,2384.149,46.555299999999995
28.04.2017 17:00:00.000 GMT-0400,2384.149,2384.149,2384.149,2384.149,0
29.04.2017 17:00:00.000 GMT-0400,2384.149,2384.149,2384.149,2384.149,0
30.04.2017 17:00:00.000 GMT-0400,2386.270,2394.150,2383.990,2388.899,42.5067
01.05.2017 17:00:00.000 GMT-0400,2388.269,2392.250,2385.399,2390.020,46.5007
02.05.2017 17:00:00.000 GMT-0400,2385.850,2389.490,2378.850,2387.489,61.014300000000006
03.05.2017 17:00:00.000 GMT-0400,2389.389,2394.419,2379.650,2389.570,72.42
04.05.2017 17:00:00.000 GMT-0400,2385.000,2399.369,2384.499,2398.369,51.9942
05.05.2017 17:00:00.000 GMT-0400,2398.369,2398.369,2398.369,2398.369,0
06.05.2017 17:00:00.000 GMT-0400,2398.369,2398.369,2398.369,2398.369,0
07.05.2017 17:00:00.000 GMT-0400,2400.670,2401.040,2393.469,2398.470,29.284499999999998
08.05.2017 17:00:00.000 GMT-0400,2397.069,2403.470,2392.299,2396.169,49.9133
09.05.2017 17:00:00.000 GMT-0400,2390.750,2399.620,2390.200,2397.380,0
10.05.2017 17:00:00.000 GMT-0400,2396.930,2397.390,2381.270,2393.999,75.80999999999999
11.05.2017 17:00:00.000 GMT-0400,2390.420,2393.920,2386.799,2390.170,19.370099999999997
12.05.2017 17:00:00.000 GMT-0400,2390.170,2390.170,2390.170,2390.170,0
13.05.2017 17:00:00.000 GMT-0400,2390.170,2390.170,2390.170,2390.170,0
14.05.2017 17:00:00.000 GMT-0400,2393.470,2404.339,2391.090,2402.720,8.043000000000001
15.05.2017 17:00:00.000 GMT-0400,2399.149,2405.910,2395.470,2400.269,48.39679999999999
16.05.2017 17:00:00.000 GMT-0400,2384.899,2389.899,2355.800,2357.669,174.8162
17.05.2017 17:00:00.000 GMT-0400,2363.969,2376.170,2345.850,2365.849,118.27080000000001
18.05.2017 17:00:00.000 GMT-0400,2365.170,2389.170,2363.869,2380.669,91.4802
19.05.2017 17:00:00.000 GMT-0400,2380.669,2380.669,2380.669,2380.669,0
20.05.2017 17:00:00.000 GMT-0400,2380.669,2380.669,2380.669,2380.669,0
21.05.2017 17:00:00.000 GMT-0400,2385.339,2395.669,2379.589,2393.669,33.3066
22.05.2017 17:00:00.000 GMT-0400,2391.070,2400.670,2389.569,2398.370,41.027899999999995
23.05.2017 17:00:00.000 GMT-0400,2397.769,2405.370,2396.599,2403.860,42.671400000000006
24.05.2017 17:00:00.000 GMT-0400,2412.170,2418.649,2406.640,2415.070,68.96310000000001
25.05.2017 17:00:00.000 GMT-0400,2412.169,2416.449,2408.970,2414.970,53.098400000000005
26.05.2017 17:00:00.000 GMT-0400,2414.970,2414.970,2414.970,2414.970,0
27.05.2017 17:00:00.000 GMT-0400,2414.970,2414.970,2414.970,2414.970,0
28.05.2017 17:00:00.000 GMT-0400,2416.369,2417.970,2414.739,2414.820,14.956199999999999
29.05.2017 17:00:00.000 GMT-0400,2413.069,2415.369,2408.569,2412.470,64.7824
30.05.2017 17:00:00.000 GMT-0400,2412.020,2417.140,2403.400,2411.169,58.0058
31.05.2017 17:00:00.000 GMT-0400,2412.869,2429.790,2411.670,2429.569,73.01409999999998
01.06.2017 17:00:00.000 GMT-0400,2435.319,2439.969,2427.449,2437.319,34.356300000000005
02.06.2017 17:00:00.000 GMT-0400,2437.319,2437.319,2437.319,2437.319,0
03.06.2017 17:00:00.000 GMT-0400,2437.319,2437.319,2437.319,2437.319,0
04.06.2017 17:00:00.000 GMT-0400,2436.319,2439.200,2433.879,2435.969,9.4288
05.06.2017 17:00:00.000 GMT-0400,2431.920,2436.169,2426.870,2429.040,6.901400000000001
